population,energy_per_gdp,co2_per_capita,co2_per_gdp,temperature_change_from_ghg,total_ghg,avg_temp,EV,year,country
5989178,0.0,2.445,0.453,0.001,0.0,2.52,0,1924,Sweden
6014675,0.0,2.181,0.395,0.001,0.0,2.82,0,1925,Sweden
6040280,0.0,2.114,0.366,0.001,0.0,2.1,0,1926,Sweden
6065995,0.0,2.947,0.495,0.001,0.0,2.09,0,1927,Sweden
6091819,0.0,2.667,0.436,0.001,0.0,2.04,0,1928,Sweden
6116959,0.0,3.167,0.489,0.001,0.0,2.35,0,1929,Sweden
6141408,0.0,3.083,0.457,0.001,0.0,3.98,0,1930,Sweden
6165161,0.0,3.073,0.468,0.001,0.0,1.99,0,1931,Sweden
6188213,0.0,3.028,0.48,0.001,0.0,3.39,0,1932,Sweden
6210556,0.0,3.143,0.49,0.001,0.0,3.02,0,1933,Sweden
6232980,0.0,3.487,0.51,0.001,0.0,4.53,0,1934,Sweden
6255485,0.0,3.655,0.512,0.001,0.0,3.03,0,1935,Sweden
6278071,0.0,3.99,0.541,0.001,0.0,3.16,0,1936,Sweden
6300739,0.0,4.593,0.608,0.001,0.0,3.58,0,1937,Sweden
6323489,0.0,4.133,0.531,0.001,0.0,4.51,0,1938,Sweden
6354332,0.0,4.611,0.553,0.001,0.0,3.15,0,1939,Sweden
6393377,0.0,2.89,0.376,0.001,0.0,1.44,0,1940,Sweden
6440733,0.0,2.335,0.313,0.001,0.0,1.34,0,1941,Sweden
6496512,0.0,2.004,0.268,0.001,0.0,1.06,0,1942,Sweden
6560825,0.0,2.414,0.314,0.001,0.0,3.93,0,1943,Sweden
6625775,0.0,1.878,0.237,0.001,0.0,3.31,0,1944,Sweden
6691367,0.0,0.68,0.084,0.001,0.0,2.89,0,1945,Sweden
6757610,0.0,2.571,0.287,0.001,0.0,2.95,0,1946,Sweden
6824507,0.0,3.677,0.38,0.001,0.0,2.09,0,1947,Sweden
6892068,0.0,4.469,0.456,0.001,0.0,3.33,0,1948,Sweden
6955459,0.0,3.858,0.381,0.001,0.0,4.18,0,1949,Sweden
7014611,0.0,4.085,0.38,0.001,0.0,3.04,0,1950,Sweden
7068422,0.0,4.73,0.427,0.001,0.0,2.96,0,1951,Sweden
7119455,0.0,4.849,0.434,0.001,0.0,2.04,0,1952,Sweden
7169979,0.0,4.54,0.399,0.001,0.0,4.27,0,1953,Sweden
7217603,0.0,4.779,0.405,0.001,0.0,2.96,0,1954,Sweden
7264358,0.0,5.382,0.446,0.001,0.0,1.74,0,1955,Sweden
7312100,0.0,5.932,0.477,0.001,0.0,1.38,0,1956,Sweden
7358125,0.0,5.279,0.409,0.001,0.0,3.05,0,1957,Sweden
7403293,0.0,5.683,0.441,0.001,0.0,2.1,0,1958,Sweden
7449319,0.0,5.69,0.431,0.002,0.0,4.11,0,1959,Sweden
7492907,0.0,6.562,0.475,0.002,0.0,2.89,0,1960,Sweden
7536314,0.0,6.475,0.446,0.002,0.0,3.71,0,1961,Sweden
7582638,0.0,6.762,0.449,0.002,0.0,1.63,0,1962,Sweden
7632938,0.0,7.247,0.46,0.002,0.0,2.2,0,1963,Sweden
7691821,0.0,7.848,0.47,0.002,0.0,2.97,0,1964,Sweden
7755758,2.947,8.067,0.469,0.002,0.0,1.8,0,1965,Sweden
7819976,3.079,9.273,0.533,0.002,0.0,1.13,0,1966,Sweden
7882645,3.051,8.744,0.49,0.002,0.0,3.11,0,1967,Sweden
7937776,3.144,9.777,0.532,0.002,0.0,2.09,0,1968,Sweden
7983538,2.994,10.82,0.564,0.002,0.0,2.18,0,1969,Sweden
8027701,2.984,11.496,0.566,0.002,0.0,1.99,0,1970,Sweden
8073823,3.01,10.467,0.514,0.002,0.0,2.77,0,1971,Sweden
8117718,3.031,10.434,0.503,0.002,0.0,3.69,0,1972,Sweden
8156938,3.084,10.701,0.499,0.002,0.0,3.18,0,1973,Sweden
8193157,2.766,9.743,0.442,0.002,0.0,4.01,0,1974,Sweden
8224408,2.859,9.82,0.436,0.002,0.0,4.26,0,1975,Sweden
8246992,3.007,10.7,0.471,0.002,0.0,2.24,0,1976,Sweden
8265245,3.015,10.374,0.465,0.002,0.0,2.43,0,1977,Sweden
8281304,3.446,9.597,0.424,0.002,0.0,1.86,0,1978,Sweden
8296037,3.5,10.23,0.436,0.003,0.0,2.02,0,1979,Sweden
8311761,3.24,8.628,0.362,0.003,0.0,2.05,0,1980,Sweden
8326689,3.215,8.333,0.351,0.003,0.0,1.89,0,1981,Sweden
8340726,3.027,7.464,0.312,0.003,0.0,3.22,0,1982,Sweden
8355111,2.958,6.974,0.287,0.003,0.0,3.46,0,1983,Sweden
8371284,3.012,6.846,0.271,0.003,0.0,3.5,0,1984,Sweden
8389918,3.21,7.433,0.289,0.003,0.0,0.87,0,1985,Sweden
8411798,3.256,7.372,0.282,0.003,0.0,2.38,0,1986,Sweden
8438000,3.094,7.075,0.263,0.003,0.0,1.49,0,1987,Sweden
8468135,2.96,6.781,0.248,0.003,0.0,3.29,0,1988,Sweden
8504982,2.828,6.528,0.234,0.003,0.0,4.63,0,1989,Sweden
8548407,2.84,6.728,0.239,0.003,74.24,4.69,0,1990,Sweden
8594170,2.719,6.718,0.243,0.003,74.85,3.61,0,1991,Sweden
8640277,2.765,6.663,0.244,0.003,77.42,4.03,0,1992,Sweden
8683403,2.785,6.629,0.249,0.003,77.39,3.11,0,1993,Sweden
8723467,2.671,6.88,0.248,0.003,79.22,3.06,0,1994,Sweden
8758496,2.592,6.794,0.236,0.003,78.83,3.24,0,1995,Sweden
8785493,2.472,7.214,0.247,0.003,84.43,2.58,0,1996,Sweden
8807868,2.485,6.629,0.221,0.003,78.24,3.92,0,1997,Sweden
8828629,2.573,6.66,0.213,0.003,79.08,2.99,0,1998,Sweden
8848881,2.381,6.326,0.193,0.003,77.83,3.71,0,1999,Sweden
8871042,2.107,6.192,0.181,0.003,73.94,4.64,0,2000,Sweden
8896748,2.224,6.276,0.181,0.003,59.23,3.27,0,2001,Sweden
8926011,2.022,6.351,0.179,0.003,60.61,3.94,0,2002,Sweden
8961506,1.885,6.393,0.176,0.003,61.68,3.87,0,2003,Sweden
9004263,1.938,6.277,0.165,0.003,60.37,3.75,0,2004,Sweden
9051739,1.918,5.952,0.152,0.003,56.74,4.15,0,2005,Sweden
9104724,1.719,5.902,0.144,0.003,55.25,4.54,0,2006,Sweden
9164274,1.674,5.783,0.137,0.003,53.31,4.23,0,2007,Sweden
9229282,1.646,5.511,0.131,0.003,52.17,4.37,0,2008,Sweden
9301413,1.573,5.079,0.127,0.003,48.39,3.62,0,2009,Sweden
9381722,1.56,5.662,0.133,0.004,54.17,1.71,8,2010,Sweden
9467384,1.546,5.198,0.124,0.004,39.18,4.7,378,2011,Sweden
9555984,1.646,4.888,0.118,0.004,36.41,3.11,2836,2012,Sweden
9648935,1.523,4.685,0.113,0.004,34.63,4.16,4904,2013,Sweden
9747507,1.477,4.46,0.106,0.004,33.44,5.19,12824,2014,Sweden
9849344,1.468,4.408,0.101,0.004,33.41,4.9,24878,2015,Sweden
9953322,1.394,4.362,0.098,0.004,38.51,4.37,41176,2016,Sweden
10058191,1.403,4.221,0.093,0.004,38.23,4.01,65641,2017,Sweden
10162300,1.348,4.137,0.091,0.004,36.09,4.48,98833,2018,Sweden
10267922,0.0,3.994,0.0,0.004,35.44,4.28,143744,2019,Sweden
10368968,0.0,3.538,0.0,0.004,34.14,5.78,279617,2020,Sweden
10467095,0.0,3.681,0.0,0.004,0.0,3.92,447286,2021,Sweden
10549349,0.0,3.607,0.0,0.0,0.0,4.78,623357,2022,Sweden
2376868,0.0,0.0,0.0,0.0,0.0,6.15,0,1850,Switzerland
2391043,0.0,0.0,0.0,0.0,0.0,6.04,0,1851,Switzerland
2404559,0.0,0.0,0.0,0.0,0.0,7.23,0,1852,Switzerland
2417406,0.0,0.0,0.0,0.0,0.0,5.97,0,1853,Switzerland
2430322,0.0,0.0,0.0,0.0,0.0,6.53,0,1854,Switzerland
2443307,0.0,0.0,0.0,0.0,0.0,5.85,0,1855,Switzerland
2456362,0.0,0.0,0.0,0.0,0.0,6.68,0,1856,Switzerland
2469486,0.0,0.0,0.0,0.0,0.0,6.83,0,1857,Switzerland
2482681,0.0,0.059,0.021,0.0,0.0,6.03,0,1858,Switzerland
2496075,0.0,0.082,0.028,0.0,0.0,7.34,0,1859,Switzerland
2509670,0.0,0.121,0.041,0.0,0.0,5.68,0,1860,Switzerland
2523469,0.0,0.168,0.057,0.0,0.0,6.96,0,1861,Switzerland
2537472,0.0,0.185,0.065,0.0,0.0,7.57,0,1862,Switzerland
2551683,0.0,0.184,0.064,0.0,0.0,7.53,0,1863,Switzerland
2565973,0.0,0.223,0.079,0.0,0.0,5.88,0,1864,Switzerland
2580343,0.0,0.27,0.097,0.0,0.0,7.2,0,1865,Switzerland
2594794,0.0,0.265,0.094,0.0,0.0,7.37,0,1866,Switzerland
2609325,0.0,0.258,0.094,0.0,0.0,6.87,0,1867,Switzerland
2623938,0.0,0.293,0.096,0.0,0.0,7.7,0,1868,Switzerland
2639212,0.0,0.282,0.093,0.0,0.0,6.88,0,1869,Switzerland
2655155,0.0,0.338,0.114,0.0,0.0,6.22,0,1870,Switzerland
2671773,0.0,0.416,0.135,0.0,0.0,5.94,0,1871,Switzerland
2689075,0.0,0.474,0.151,0.0,0.0,7.53,0,1872,Switzerland
2707069,0.0,0.457,0.137,0.0,0.0,7.21,0,1873,Switzerland
2725184,0.0,0.429,0.129,0.0,0.0,6.62,0,1874,Switzerland
2743419,0.0,0.466,0.129,0.0,0.0,6.58,0,1875,Switzerland
2761777,0.0,0.541,0.14,0.0,0.0,6.94,0,1876,Switzerland
2780257,0.0,0.51,0.14,0.0,0.0,7.06,0,1877,Switzerland
2798861,0.0,0.484,0.139,0.0,0.0,6.58,0,1878,Switzerland
2815975,0.0,0.514,0.146,0.0,0.0,5.9,0,1879,Switzerland
2831582,0.0,0.59,0.152,0.0,0.0,7.15,0,1880,Switzerland
2845667,0.0,0.55,0.139,0.0,0.0,6.66,0,1881,Switzerland
2858212,0.0,0.605,0.151,0.0,0.0,6.92,0,1882,Switzerland
2869202,0.0,0.667,0.159,0.0,0.0,6.42,0,1883,Switzerland
2880234,0.0,0.682,0.15,0.0,0.0,6.97,0,1884,Switzerland
2891309,0.0,0.707,0.148,0.0,0.0,6.72,0,1885,Switzerland
2902426,0.0,0.718,0.142,0.0,0.0,6.82,0,1886,Switzerland
2913586,0.0,0.775,0.15,0.0,0.0,5.69,0,1887,Switzerland
2924789,0.0,0.788,0.154,0.0,0.0,5.92,0,1888,Switzerland
2940376,0.0,0.865,0.168,0.0,0.0,5.99,0,1889,Switzerland
2960412,0.0,0.972,0.184,0.0,0.0,5.97,0,1890,Switzerland
2984963,0.0,1.18,0.241,0.0,0.0,6.06,0,1891,Switzerland
3014097,0.0,1.151,0.219,0.0,0.0,6.76,0,1892,Switzerland
3047881,0.0,0.944,0.177,0.0,0.0,7.01,0,1893,Switzerland
3082043,0.0,1.163,0.218,0.0,0.0,6.9,0,1894,Switzerland
3116589,0.0,1.234,0.219,0.0,0.0,6.36,0,1895,Switzerland
3151521,0.0,1.336,0.224,0.0,0.0,6.16,0,1896,Switzerland
3186846,0.0,1.393,0.223,0.0,0.0,7.12,0,1897,Switzerland
3222566,0.0,1.474,0.229,0.0,0.0,7.45,0,1898,Switzerland
3259490,0.0,1.571,0.248,0.0,0.0,7.25,0,1899,Switzerland
3297641,0.0,1.721,0.26,0.0,0.0,7.31,0,1900,Switzerland
3337042,0.0,1.554,0.243,0.0,0.0,6.29,0,1901,Switzerland
3377719,0.0,1.55,0.234,0.0,0.0,6.64,0,1902,Switzerland
3419696,0.0,1.659,0.256,0.0,0.0,6.83,0,1903,Switzerland
3462195,0.0,1.722,0.25,0.0,0.0,7.41,0,1904,Switzerland
3505221,0.0,1.78,0.251,0.0,0.0,6.59,0,1905,Switzerland
3548783,0.0,1.943,0.255,0.0,0.0,6.91,0,1906,Switzerland
3592885,0.0,2.226,0.297,0.0,0.0,6.82,0,1907,Switzerland
3637536,0.0,2.201,0.292,0.0,0.0,6.46,0,1908,Switzerland
3676239,0.0,2.195,0.278,0.0,0.0,6.18,0,1909,Switzerland
3708897,0.0,2.1,0.259,0.0,0.0,6.73,0,1910,Switzerland
3735410,0.0,2.305,0.283,0.0,0.0,7.54,0,1911,Switzerland
3755677,0.0,2.333,0.276,0.0,0.0,6.48,0,1912,Switzerland
3769598,0.0,2.454,0.293,0.0,0.0,7.0,0,1913,Switzerland
3783571,0.0,2.227,0.285,0.0,0.0,6.74,0,1914,Switzerland
3797595,0.0,2.35,0.308,0.0,0.0,6.63,0,1915,Switzerland
3811672,0.0,2.225,0.27,0.0,0.0,7.02,0,1916,Switzerland
3825800,0.0,1.596,0.2,0.0,0.0,6.17,0,1917,Switzerland
3840103,0.0,1.496,0.208,0.0,0.0,6.96,0,1918,Switzerland
3854970,0.0,1.195,0.176,0.0,0.0,6.35,0,1919,Switzerland
3870407,0.0,1.869,0.253,0.0,0.0,7.58,0,1920,Switzerland
3886419,0.0,1.149,0.192,0.0,0.0,7.85,0,1921,Switzerland
3903008,0.0,1.576,0.221,0.0,0.0,6.43,0,1922,Switzerland
3920181,0.0,1.955,0.257,0.0,0.0,7.27,0,1923,Switzerland
3937429,0.0,1.837,0.227,0.0,0.0,6.66,0,1924,Switzerland
3954753,0.0,1.906,0.23,0.0,0.0,6.78,0,1925,Switzerland
3972154,0.0,1.877,0.219,0.0,0.0,7.46,0,1926,Switzerland
3989631,0.0,2.155,0.235,0.0,0.0,7.24,0,1927,Switzerland
4007185,0.0,2.237,0.233,0.0,0.0,7.55,0,1928,Switzerland
4024685,0.0,2.55,0.257,0.0,0.0,6.65,0,1929,Switzerland
4042131,0.0,2.364,0.237,0.0,0.0,7.5,0,1930,Switzerland
4059522,0.0,2.487,0.246,0.0,0.0,6.4,0,1931,Switzerland
4076857,0.0,2.508,0.256,0.0,0.0,6.84,0,1932,Switzerland
4094135,0.0,2.337,0.232,0.0,0.0,6.5,0,1933,Switzerland
4111487,0.0,2.324,0.231,0.0,0.0,7.79,0,1934,Switzerland
4128912,0.0,2.295,0.241,0.0,0.0,6.95,0,1935,Switzerland
4146411,0.0,2.392,0.256,0.0,0.0,7.19,0,1936,Switzerland
4163985,0.0,2.513,0.249,0.0,0.0,7.39,0,1937,Switzerland
4181632,0.0,2.501,0.26,0.0,0.0,7.14,0,1938,Switzerland
4204685,0.0,2.821,0.287,0.0,0.0,6.78,0,1939,Switzerland
4233223,0.0,1.963,0.201,0.0,0.0,4.42,0,1940,Switzerland
4267324,0.0,1.553,0.169,0.0,0.0,4.59,0,1941,Switzerland
4307072,0.0,1.356,0.156,0.0,0.0,5.31,0,1942,Switzerland
4352547,0.0,1.418,0.165,0.0,0.0,6.35,0,1943,Switzerland
4398503,0.0,1.012,0.115,0.0,0.0,5.11,0,1944,Switzerland
4444943,0.0,0.365,0.042,0.0,0.0,5.84,0,1945,Switzerland
4491874,0.0,1.283,0.119,0.0,0.0,5.84,0,1946,Switzerland
4539301,0.0,2.081,0.189,0.0,0.0,6.44,0,1947,Switzerland
4587228,0.0,2.226,0.199,0.0,0.0,6.14,0,1948,Switzerland
4638318,0.0,1.839,0.168,0.0,0.0,6.56,0,1949,Switzerland
4692636,0.0,2.181,0.189,0.0,0.0,6.39,0,1950,Switzerland
4748099,0.0,2.59,0.218,0.0,0.0,6.05,0,1951,Switzerland
4811625,0.0,2.333,0.194,0.0,0.0,5.77,0,1952,Switzerland
4875720,0.0,2.119,0.17,0.0,0.0,6.2,0,1953,Switzerland
4938947,0.0,2.55,0.194,0.0,0.0,5.3,0,1954,Switzerland
5002416,0.0,2.722,0.195,0.0,0.0,5.63,0,1955,Switzerland
5065957,0.0,3.368,0.233,0.0,0.0,4.6,0,1956,Switzerland
5130587,0.0,3.449,0.235,0.0,0.0,6.16,0,1957,Switzerland
5196919,0.0,3.134,0.214,0.0,0.0,6.05,0,1958,Switzerland
5263263,0.0,3.154,0.204,0.001,0.0,6.65,0,1959,Switzerland
5328275,0.0,3.659,0.222,0.001,0.0,5.93,0,1960,Switzerland
5434674,0.0,3.746,0.213,0.001,0.0,6.87,0,1961,Switzerland
5574228,0.0,4.328,0.239,0.001,0.0,5.1,0,1962,Switzerland
5694677,0.0,5.105,0.272,0.001,0.0,5.04,0,1963,Switzerland
5789750,0.0,4.858,0.249,0.001,0.0,6.13,0,1964,Switzerland
5857048,1.55,5.178,0.258,0.001,0.0,5.11,0,1965,Switzerland
5918589,1.617,5.32,0.26,0.001,0.0,6.1,0,1966,Switzerland
5992343,1.665,5.427,0.259,0.001,0.0,6.03,0,1967,Switzerland
6068208,1.677,5.929,0.274,0.001,0.0,5.76,0,1968,Switzerland
6136805,1.642,6.2,0.275,0.001,0.0,5.48,0,1969,Switzerland
6181231,1.693,6.511,0.274,0.001,0.0,5.44,0,1970,Switzerland
6213706,1.641,6.741,0.27,0.001,0.0,5.95,0,1971,Switzerland
6261160,1.547,6.854,0.264,0.001,0.0,5.62,0,1972,Switzerland
6307365,1.658,7.325,0.276,0.001,0.0,5.61,0,1973,Switzerland
6341220,1.598,6.533,0.249,0.001,0.0,6.13,0,1974,Switzerland
6338272,1.759,6.161,0.249,0.001,0.0,6.04,0,1975,Switzerland
6302079,1.679,6.417,0.258,0.001,0.0,5.93,0,1976,Switzerland
6280842,1.82,6.534,0.255,0.001,0.0,6.16,0,1977,Switzerland
6281527,1.739,6.713,0.255,0.001,0.0,5.48,0,1978,Switzerland
6294185,1.696,6.334,0.236,0.001,0.0,5.75,0,1979,Switzerland
6319116,1.756,6.408,0.231,0.001,0.0,5.25,0,1980,Switzerland
6353701,1.723,6.109,0.218,0.001,0.0,5.87,0,1981,Switzerland
6390953,1.681,5.725,0.204,0.001,0.0,6.47,0,1982,Switzerland
6418416,1.718,6.236,0.22,0.001,0.0,6.53,0,1983,Switzerland
6441452,1.639,6.075,0.212,0.001,0.0,5.43,0,1984,Switzerland
6469830,1.677,6.149,0.206,0.001,0.0,5.57,0,1985,Switzerland
6503525,1.668,6.496,0.207,0.001,0.0,5.91,0,1986,Switzerland
6544455,1.599,6.143,0.19,0.001,0.0,5.92,0,1987,Switzerland
6592667,1.563,6.168,0.187,0.001,0.0,6.76,0,1988,Switzerland
6646209,1.412,5.931,0.175,0.001,0.0,6.78,0,1989,Switzerland
6711685,1.416,6.58,0.189,0.001,51.95,6.9,0,1990,Switzerland
6795392,1.442,6.789,0.195,0.001,54.17,6.05,0,1991,Switzerland
6873188,1.439,6.695,0.191,0.001,54.1,6.78,0,1992,Switzerland
6936123,1.413,6.287,0.178,0.001,51.73,6.35,0,1993,Switzerland
6991543,1.439,6.103,0.169,0.001,50.84,7.72,0,1994,Switzerland
7038302,1.333,6.167,0.168,0.001,51.76,6.51,0,1995,Switzerland
7069694,1.257,6.238,0.167,0.001,52.38,5.79,0,1996,Switzerland
7086993,1.29,6.072,0.156,0.001,50.92,7.03,0,1997,Switzerland
7108225,1.238,6.276,0.155,0.001,52.48,6.66,0,1998,Switzerland
7142199,1.25,6.222,0.149,0.001,52.61,6.66,0,1999,Switzerland
7182052,1.152,6.073,0.138,0.001,51.86,7.31,0,2000,Switzerland
7224413,1.191,6.24,0.138,0.001,52.62,6.79,0,2001,Switzerland
7276479,1.087,5.973,0.13,0.001,50.95,7.33,0,2002,Switzerland
7330729,1.056,6.09,0.132,0.001,52.17,7.39,0,2003,Switzerland
7381153,0.993,6.128,0.127,0.001,52.66,6.64,0,2004,Switzerland
7428437,0.908,6.163,0.123,0.001,53.38,6.38,0,2005,Switzerland
7475014,0.892,6.069,0.115,0.002,53.09,7.23,0,2006,Switzerland
7541909,0.832,5.75,0.103,0.002,51.17,7.42,0,2007,Switzerland
7638288,0.825,5.853,0.102,0.002,52.79,7.04,0,2008,Switzerland
7734402,0.826,5.628,0.1,0.002,51.35,7.19,0,2009,Switzerland
7822444,0.767,5.758,0.099,0.002,52.92,6.07,0,2010,Switzerland
7910988,0.702,5.18,0.087,0.002,48.96,7.82,882,2011,Switzerland
7995738,0.735,5.284,0.088,0.002,50.26,7.05,2160,2012,Switzerland
8088370,0.741,5.339,0.089,0.002,51.29,6.53,4210,2013,Switzerland
8187792,0.693,4.791,0.079,0.002,47.48,6.71,8652,2014,Switzerland
8281735,0.672,4.676,0.077,0.002,46.7,6.88,17331,2015,Switzerland
8372902,0.622,4.679,0.077,0.002,47.18,6.36,22820,2016,Switzerland
8451688,0.612,4.517,0.074,0.002,46.2,6.34,34332,2017,Switzerland
8514431,0.605,4.33,0.069,0.002,44.96,7.29,45981,2018,Switzerland
8575593,0.0,4.283,0.0,0.002,44.74,6.74,69716,2019,Switzerland
8638609,0.0,3.963,0.0,0.002,42.25,7.1,121465,2020,Switzerland
8691409,0.0,4.118,0.0,0.002,0.0,5.79,198857,2021,Switzerland
8740471,0.0,4.048,0.0,0.0,0.0,7.56,270242,2022,Switzerland
9288174,0.0,1.002,0.0,0.0,0.0,9.14,0,1750,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.83,0,1751,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,6.26,0,1752,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.43,0,1753,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.34,0,1754,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.05,0,1755,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.54,0,1756,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.5,0,1757,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.7,0,1758,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.68,0,1759,United Kingdom
9823166,0.0,1.07,0.0,0.0,0.0,8.03,0,1760,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.76,0,1761,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.09,0,1762,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.78,0,1763,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.13,0,1764,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.92,0,1765,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.14,0,1766,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.1,0,1767,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.04,0,1768,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.12,0,1769,United Kingdom
10371586,0.0,1.263,0.0,0.0,0.0,7.95,0,1770,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.89,0,1771,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.16,0,1772,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.25,0,1773,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.05,0,1774,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.99,0,1775,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.16,0,1776,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.26,0,1777,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.73,0,1778,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,9.65,0,1779,United Kingdom
10935458,0.0,1.452,0.0,0.0,0.0,8.76,0,1780,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,9.34,0,1781,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.33,0,1782,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.62,0,1783,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.4,0,1784,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.78,0,1785,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.59,0,1786,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.61,0,1787,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.54,0,1788,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.46,0,1789,United Kingdom
11517161,0.0,1.771,0.0,0.0,0.0,8.75,0,1790,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.68,0,1791,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.62,0,1792,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.59,0,1793,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,9.02,0,1794,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.23,0,1795,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.53,0,1796,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.59,0,1797,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,8.93,0,1798,United Kingdom
0,0.0,0.0,0.0,0.0,0.0,7.22,0,1799,United Kingdom
10750000,0.0,2.915,0.0,0.0,0.0,8.26,0,1800,United Kingdom
10866183,0.0,2.829,0.0,0.0,0.0,8.67,0,1801,United Kingdom
10983623,0.0,2.766,0.0,0.0,0.0,8.39,0,1802,United Kingdom
11102331,0.0,2.544,0.0,0.0,0.0,8.08,0,1803,United Kingdom
11222322,0.0,2.476,0.0,0.0,0.0,8.46,0,1804,United Kingdom
11343611,0.0,2.583,0.0,0.0,0.0,7.99,0,1805,United Kingdom
11466210,0.0,2.696,0.0,0.0,0.0,8.64,0,1806,United Kingdom
11590134,0.0,2.811,0.0,0.0,0.0,7.89,0,1807,United Kingdom
11715397,0.0,2.877,0.0,0.0,0.0,7.96,0,1808,United Kingdom
11842014,0.0,2.915,0.0,0.0,0.0,7.87,0,1809,United Kingdom
12325700,0.0,2.872,0.0,0.0,0.0,7.77,0,1810,United Kingdom
12826009,0.0,2.819,0.0,0.0,0.0,8.69,0,1811,United Kingdom
13468809,0.0,2.728,0.0,0.0,0.0,7.48,0,1812,United Kingdom
14263733,0.0,2.619,0.0,0.0,0.0,8.17,0,1813,United Kingdom
15105572,0.0,2.528,0.0,0.0,0.0,7.2,0,1814,United Kingdom
15997097,0.0,2.439,0.0,0.0,0.0,7.96,0,1815,United Kingdom
16941239,0.0,2.318,0.0,0.0,0.0,7.04,0,1816,United Kingdom
17941104,0.0,2.328,0.0,0.0,0.0,7.88,0,1817,United Kingdom
18999980,0.0,2.304,0.0,0.0,0.0,8.74,0,1818,United Kingdom
19925365,0.0,2.174,0.0,0.0,0.0,8.36,0,1819,United Kingdom
20706854,0.0,2.056,0.606,0.0,0.0,7.83,0,1820,United Kingdom
21333398,0.0,2.039,0.61,0.0,0.0,8.69,0,1821,United Kingdom
21793262,0.0,2.068,0.623,0.0,0.0,9.13,0,1822,United Kingdom
22073986,0.0,2.115,0.628,0.0,0.0,7.8,0,1823,United Kingdom
22358326,0.0,2.153,0.615,0.0,0.0,8.6,0,1824,United Kingdom
22646329,0.0,2.189,0.62,0.0,0.0,8.95,0,1825,United Kingdom
22938041,0.0,2.184,0.662,0.0,0.0,9.13,0,1826,United Kingdom
23233511,0.0,2.24,0.639,0.0,0.0,8.49,0,1827,United Kingdom
23532788,0.0,2.236,0.645,0.0,0.0,9.11,0,1828,United Kingdom
23823479,0.0,2.235,0.648,0.0,0.0,7.38,0,1829,United Kingdom
24105348,0.0,2.81,0.79,0.0,0.0,8.0,0,1830,United Kingdom
24378150,0.0,2.645,0.745,0.0,0.0,8.9,0,1831,United Kingdom
24641639,0.0,2.539,0.702,0.0,0.0,8.44,0,1832,United Kingdom
24895561,0.0,2.487,0.69,0.0,0.0,8.37,0,1833,United Kingdom
25152100,0.0,2.616,0.718,0.0,0.0,9.37,0,1834,United Kingdom
25411282,0.0,2.841,0.735,0.0,0.0,8.38,0,1835,United Kingdom
25673136,0.0,3.059,0.776,0.0,0.0,7.86,0,1836,United Kingdom
